player_id;short_name;long_name;player_positions;overall;age;height_cm;weight_kg;league_name;club_name;club_position;nationality_name
226724;C. Senior;Courtney Fitzroy Senior;RW, LW;61;25;176;64;League Two;AFC Wimbledon;SUB;England
226747;B. Perlaza;Baldomero Perlaza Perlaza;CDM, CM;72;30;187;82;Liga Profesional;Colón;RDM;Colombia
226752;J. Muriel;Juan David Muriel Cruz;CB;64;33;185;89;Primera Division;Estudiantes Mérida;LCB;Colombia
226753;A. Onana;André Onana;GK;82;26;190;93;Serie A;Inter;GK;Cameroon
226754;I. Bennacer;Ismaël Bennacer;CDM, CM;82;24;175;70;Serie A;Milan;RCM;Algeria
226759;B. Karamoko;Benjamin Kantie Karamoko;CB;63;27;187;77;Jupiler Pro League;Sporting Charleroi;SUB;Côte d'Ivoire
226765;L. Gamba;Lucas Emanuel Gamba;ST, LM;74;34;170;70;Liga Profesional;Rosario Central;RS;Argentina
226766;Daniel Podence;Daniel Castelo Podence;LW, ST, CAM;77;26;165;58;Premier League;Wolverhampton Wanderers;RM;Portugal
226772;J. Laso;Joaquín Marcelo Laso;CB, RB;70;31;185;79;Liga Profesional;Independiente;LCB;Argentina
226773;P. Diop;Pape Cheikh Diop Gueye;CDM, CM;69;23;180;68;Ligue 1;Olympique Lyonnais;RES;Senegal
226775;J. Chapman;Jay Chapman;CM, RM, CDM;62;27;183;72;Premiership;Dundee;SUB;Canada
226777;C. Larin;Cyle Christopher Larin;ST;72;27;188;90;Jupiler Pro League;Club Brugge;RES;Canada
226781;K. Shelton;Khiry Shelton;ST, RW;63;29;191;84;Major League Soccer;Sporting KC;SUB;United States
226785;N. Besler;Nick Besler;CDM, CB;66;29;185;75;Major League Soccer;Real Salt Lake;SUB;United States
226786;A. Bono;Alexander Bono;GK;65;28;191;94;Major League Soccer;DC United;SUB;United States
226789;A. Fulgini;Angelo Fulgini;CM, CAM, CF;76;25;183;71;Bundesliga;FSV Mainz 05;SUB;France
226790;W. Ndidi;Onyinye Wilfred Ndidi;CDM, CM, CB;83;25;183;74;Premier League;Leicester City;CDM;Nigeria
226791;T. Moore;Taylor Moore;CB, CDM;65;25;184;80;League One;Shrewsbury Town;RWB;England
226793;M. Polster;Matthew Ryan Polster;CDM, RB;70;29;183;77;Major League Soccer;New England;LDM;United States
226797;V. Malcorra;Víctor Ignacio Malcorra;LM, CM;72;34;171;74;Liga Profesional;Rosario Central;LM;Argentina
226798;M. Martínez;Mauricio Leonel Martínez;CDM, CB;71;29;183;80;Liga Profesional;Racing Club;SUB;Argentina
226800;B. Ashley-Seal;Bernard Patrick Ashley-Seal;ST;61;22;188;91;League Two;Northampton Town;SUB;England
226803;T. Parker;Tim Parker;CB;66;29;188;88;Major League Soccer;Houston Dynamo;RCB;United States
226807;C. Roldan;Cristian Roldán León;RM, CM, CAM;75;27;172;75;Major League Soccer;Seattle Sounders;RM;United States
226811;F. Soldano;Franco Soldano;ST;68;27;180;79;Liga Profesional;Gimnasia La Plata;LS;Argentina
226822;C. Roberts;Callum Roberts;RM, CAM;62;25;173;65;Premiership;Aberdeen;SUB;England
226830;L. Paolucci;Lorenzo Paolucci;CM, CAM;62;24;174;66;Jupiler Pro League;Union Saint-Gilloise;SUB;Italy
226832;J. Calero;Juan José Calero Sierra;ST;61;22;184;79;Liga Portugal;Gil Vicente;RES;Colombia
226837;Li Chao;李超;CB;58;34;178;75;Super League;Wuhan Zall;RCB;China PR
226838;Wang Guoming;王国明;GK;62;32;187;81;Super League;Henan Jianye;GK;China PR
226844;Jiang Jihong;姜积弘;CB;62;32;191;88;Super League;Guangzhou R&F;CB;China PR
226851;B. Pavard;Benjamin Pavard;RB, CB;81;26;186;81;Bundesliga;FC Bayern München;RB;France
226853;J. St. Juste;Jeremiah St. Juste;CB, RB;76;25;186;76;Liga Portugal;Sporting CP;SUB;Netherlands
226859;J. Thomson;Joseph Thomson;CM, CAM, CDM;59;25;178;68;Premier Division;Derry City;SUB;Scotland
226861;S. Thioub;Sada Thioub;RM, LM;71;27;179;75;Ligue 1;Angers SCO;SUB;Senegal
226863;D. Mboumbouni;Dylan Mboumbouni;CB;61;26;182;75;Eliteserien;Jerv;SUB;Central African Republic
226866;Dálcio;Euciodálcio Gomes;CM, CAM, CDM;67;26;180;67;1. Division;APOEL;CAM;Guinea Bissau
226877;Ivo Rodrigues;Ivo Tiago dos Santos Rodrigues;RM, LM, RWB;72;27;180;75;Liga Portugal;Famalicão;RM;Portugal
226924;R. Kerschbaum;Roman Kerschbaum;CAM, CM, CDM;67;28;180;75;Bundesliga;Rapid Vienna;SUB;Austria
226928;B. Emir;Berkan Emir;LB, LWB, LM;70;33;178;73;Super Lig;Göztepe;SUB;Turkey
226950;L. Armstrong;Luke Thomas Armstrong;ST;64;25;185;73;League Two;Harrogate Town;RS;England
227040;S. Cosgrove;Sam Benjamin Cosgrove;ST;63;25;192;82;League One;Plymouth Argyle;SUB;England
227041;E. Nielsen;Lasse Emil Nielsen;ST;63;28;175;73;Superliga;Lyngby;LS;Denmark
227055;Gelson Martins;Gelson Dany Batalha Martins;RM, LM;77;27;170;74;Ligue 1;Monaco;SUB;Portugal
227082;D. Markey;Darragh Markey;CAM, RM;59;25;172;66;Premier Division;Drogheda United;CAM;Republic of Ireland
227083;J. Devers;Jesse Devers;RM;53;24;174;74;Premier Division;Finn Harps;SUB;Republic of Ireland
227084;R. Rainey;Ryan Rainey;RM;55;25;178;75;Premier Division;Finn Harps;SUB;Republic of Ireland
227085;J. Caicedo;Jhonathan Caicedo Vergara;CAM;62;26;180;78;Liga BetPlay;La Equidad;SUB;Colombia
227106;Diego González;Diego González Polanco;CB;71;27;185;83;La Liga;Elche;SUB;Spain
227127;Álex Remiro;Alejandro Remiro Gargallo;GK;82;27;192;79;La Liga;Real Sociedad;GK;Spain
227150;M. Poletanović;Marko Poletanović;CM, CDM;66;28;187;81;Ekstraklasa;Zagłębie Lubin;SUB;Serbia
227153;C. Borja;Cristián Alexis Borja González;LB;72;29;180;73;Liga Portugal;Sporting Braga;SUB;Colombia
227154;S. Britos;Sebastián Britos;GK;67;34;190;87;Primera Division;Liverpool;GK;Uruguay
227174;M. Cash;Matty Cash;RB, RWB;79;24;185;74;Premier League;Aston Villa;RB;Poland
227182;A. Breslin;Anthony Breslin;LWB, LB;61;25;179;73;Premier Division;St Patrick's;LWB;Republic of Ireland
227185;K. Danielak;Karol Danielak;RM, CF, RWB;64;30;170;66;Ekstraklasa;Widzew Lodz;SUB;Poland
227186;A. Batalla;Augusto Martín Batalla Barga;GK;70;26;185;87;Liga Profesional;San Lorenzo;GK;Argentina
227222;F. Guilbert;Frédéric Guilbert;RB, RWB;76;27;178;78;Premier League;Aston Villa;RES;France
227223;A. Vita;Alessio Vita;CM;66;29;178;67;Serie B;Cittadella;RCM;Italy
227227;D. Álvarez;Daniel Álvarez López;LM, RM, RW;71;26;176;75;Liga MX;Toluca;SUB;Mexico
227232;F. Sotoca;Florian Sotoca;ST;76;31;187;77;Ligue 1;Lens;RW;France
227234;L. Tousart;Lucas Simon Pierre Tousart;CDM, CM;77;25;185;83;Bundesliga;Hertha BSC;RCM;France
227235;K. Kerschbaumer;Konstantin Kerschbaumer;CM, CAM, LM;67;30;179;78;Bundesliga;Wolfsberger AC;LCM;Austria
227236;A. Zambo Anguissa;André-Franck Zambo Anguissa;CDM, CM;81;26;184;78;Serie A;Napoli;RCM;Cameroon
227274;D. Barbona;David Matías Barbona;RM, LM;74;27;179;69;Liga Profesional;Defensa y Justicia;SUB;Argentina
227275;A. Rossi;Agustín Daniel Rossi;GK;79;26;195;95;Liga Profesional;Boca Juniors;GK;Argentina
227278;G. Berggren;Gustav Berggren;CDM, CM;66;24;187;80;Ekstraklasa;Raków Częstochowa;SUB;Sweden
227287;J. Lindsay;Jamie William Lindsay;CM, CDM;65;26;183;67;Championship;Rotherham United;SUB;Scotland
227288;J. Flores;Jordan Michael Flores;CDM;61;26;180;75;Premier Division;Bohemians;RDM;England
227290;M. Dmitrović;Marko Dmitrović;GK;80;30;194;94;La Liga;Sevilla;SUB;Serbia
227362;S. Rosted;Sigurd Rosted;CB;66;27;188;78;Superliga;Brøndby;SUB;Norway
227370;M. Zetterer;Michael Zetterer;GK;68;26;187;81;Bundesliga;Werder Bremen;SUB;Germany
227377;J. García;John Edison García Zabala;CB;69;33;186;87;Liga BetPlay;América de Cali;LCB;Colombia
227394;C. González;Carlos Gabriel González Espínola;ST;74;28;183;75;Liga MX;Tigres UANL;RS;Paraguay
227398;E. Caicedo;Eduar Hernán Caicedo Solís;CB;66;26;188;84;Liga BetPlay;Deportes Tolima;SUB;Colombia
227439;F. Gallego;Federico Gallego Revetria;CAM, LM;65;32;177;70;Super League;ATK Mohun Bagan;RCM;Uruguay
227443;Y. Takahagi;髙萩 洋次郎;CAM, CM, CDM;63;34;183;71;J-League;Tokyo;SUB;Japan
227446;K. van Veen;Kevin van Veen;ST;67;31;189;85;Premiership;Motherwell;ST;Netherlands
227476;Soares;Francisco das Chagas Soares dos Santos;ST;76;30;187;82;Super League;Olympiakos Piraeus;ST;Brazil
227477;F. Altamirano;Facundo Altamirano;GK;73;26;186;78;Liga Profesional;Banfield;SUB;Argentina
227497;M. Fraisl;Martin Fraisl;GK;71;29;187;79;2. Bundesliga;DSC Arminia Bielefeld;GK;Austria
227498;K. Woolery;Kaiyne River Woolery;RW, ST, LW;64;26;182;82;Premiership;Motherwell;RW;England
227503;J. Bruun Larsen;Jacob Bruun Larsen;LW, LM, ST;73;23;183;77;Bundesliga;TSG Hoffenheim;SUB;Denmark
227508;Melero;Gonzalo Julián Melero Manzanares;CM, CDM;74;28;183;77;La Liga;Almería;LCM;Spain
227509;E. Ómarsson;Elías Már Ómarsson;ST, RW;67;27;180;73;Ligue 2;Nîmes;SUB;Iceland
227511;N. Rapp;Nicolai Rapp;CDM, CM, CB;69;25;186;81;2. Bundesliga;Kaiserslautern;SUB;Germany
227512;T. Glumac;Tomislav Glumac;CB;66;31;194;86;Super Lig;Ümraniyespor;LCB;Croatia
227513;C. Arrieta;Cristian Camilo Arrieta Medina;RB;69;26;172;71;Liga BetPlay;América de Cali;SUB;Colombia
227520;T. Salquist;Tobias Frank Salquist Nielsen;CB;70;27;190;85;Superliga;Silkeborg;RCB;Denmark
227526;G. Canto;Gustavo Damián Canto;CB, LB;68;28;180;83;Liga Profesional;Central Cordoba SdE;LCB;Argentina
227527;Fábio Abreu;Fábio Gonçalves Abreu;ST;73;28;182;76;Pro League;Al Batin;ST;Angola
227528;B. Romero;Braian Ezequiel Romero;ST, RM;76;30;176;73;Liga Profesional;River Plate;SUB;Argentina
227529;M. Hudson;Matthew Hudson;GK;59;22;193;75;Championship;Preston North End;RES;England
227535;R. Bentancur;Rodrigo Bentancur Colmán;CM;81;25;187;73;Premier League;Tottenham Hotspur;LCM;Uruguay
227536;M. Marega;Moussa Marega;RW, ST;75;31;184;94;Pro League;Al Hilal;RW;Mali
227537;H. Veerman;Henk Veerman;ST;70;31;201;90;Eredivisie;FC Volendam;SUB;Netherlands
227545;T. Ryan;Tadhg Ryan;GK;56;25;181;74;Premier Division;Derry City;SUB;Republic of Ireland
227547;D. Saint-Louis;Dylan Saint-Louis;RM, LW, LM;67;27;184;78;Super Lig;Hatayspor;SUB;Congo
227549;R. Arias;Ramon Ginés Arias Quinteros;CB;69;29;180;84;Super Lig;Giresunspor;RCB;Uruguay
227550;D. Viera;Diego Francisco Viera Ruiz Díaz;CB;72;31;186;89;Primera División;Libertad;RCB;Paraguay
227558;J. Siebatcheu;Theoson-Jordan Siebatcheu Pefok;ST;75;26;191;86;Bundesliga;FC Union Berlin;RS;United States
227561;S. Buș;Sergiu Florin Buș;ST;64;29;185;85;Liga 1;CFR Cluj;SUB;Romania
227562;L. Haraslín;Lukáš Haraslín;LM, RM;74;26;182;71;Fortuna Liga;Sparta Praha;LM;Slovakia
227567;M. Kiilerich;Malte Kiilerich Hansen;CB;63;26;188;82;Superliga;Horsens;CB;Denmark
227570;L. Steacy;Lee Steacy;GK;58;29;185;83;Premier Division;Drogheda United;SUB;Republic of Ireland
227573;D. Nazon;Duckens Moses Nazon;ST;67;27;181;79;Ligue 2;Quevilly Rouen;ST;Haiti
227579;D. Hümmet;Deniz Hümmet;ST;63;24;189;80;Super Lig;Rizespor;SUB;Turkey
227584;D. Melnjak;Dario Melnjak;LB;70;29;179;73;1. HNL;Hajduk Split;LB;Croatia
227591;A. Canelo;Alexis Pedro Canelo;LM, ST, LW;75;29;178;80;Liga MX;Toluca;LS;Argentina
227594;J. Obrian;Jáder Rafael Obrian Arias;RM, LM;68;27;165;63;Major League Soccer;Dallas;LM;Colombia
227599;D. Dianessy;Djibril Dianessy;CAM, LM, RM;63;26;182;66;Ligue 2;Pau;SUB;France
227600;J. Andersson;Eric Joel Andersson;RB, RWB;72;25;178;68;Superliga;Midtjylland;RB;Sweden
227601;A. Andersson;Carl Adam Andersson;RB, LB;67;25;176;68;Superliga;Randers;SUB;Sweden
227602;F. Álvarez;Favio Enrique Álvarez;CAM, RM, LM;67;29;184;75;Liga Profesional;Talleres Córdoba;SUB;Argentina
227603;P. Kpozo;Patrick Kpozo;LB;63;23;180;77;Allsvenskan;Östersunds FK;LB;Ghana
227604;F. Platte;Felix Platte;ST;71;26;190;86;2. Bundesliga;Paderborn;LS;Germany
227616;A. Wichne;Amund Wichne;GK;58;25;182;79;Eliteserien;Jerv;SUB;Norway
227622;S. Spierings;Stijn Spierings;CDM, CM;73;26;188;83;Ligue 1;Toulouse;CDM;Netherlands
227629;O. Finney;Oliver Vincent Finney;CM;60;24;170;69;League Two;Crewe Alexandra;SUB;England
227630;C. Kirk;Charlie David Kirk;LW, LM;65;24;185;70;League One;Charlton Athletic;LS;England
227633;B. Ramselaar;Bart Ramselaar;CAM, LM;74;26;178;74;Eredivisie;FC Utrecht;RES;Netherlands
227638;S. Abdullahi;Suleiman Abdullahi;ST, LM, RM;66;25;185;86;Allsvenskan;IFK Göteborg;SUB;Nigeria
227642;S. Adegbenro;Samuel Adeniyi Adegbenro;ST, LW, RW;72;26;178;75;Super League;Beijing Guoan;SUB;Nigeria
227647;M. Mittelstädt;Maximilian Mittelstädt;LB, LM;73;25;180;71;Bundesliga;Hertha BSC;SUB;Germany
227653;E. Edwards Jr.;Earl William Edwards Jr.;GK;61;30;191;93;Major League Soccer;New England;RES;United States
227655;M. Dugandžić;Marko Dugandžić;ST;68;28;190;87;Liga 1;Rapid Bucuresti;ST;Croatia
227659;Kim Jin Gyu;金金圭;CM, CAM;66;25;176;67;K League 1;Jeonbuk Motors;RCM;Korea Republic
227667;I. Mbenza;Isaac Mbenza;RM, ST, LM;69;26;187;77;Jupiler Pro League;Sporting Charleroi;RF;Belgium
227668;S. Ichazo;Salvador Ichazo Fernández;GK;70;30;188;86;Primera Division;River Plate;GK;Uruguay
227675;M. Johnson;Marvin Nicholas Johnson;LWB, CB;66;31;178;74;League One;Sheffield Wednesday;LWB;England
227678;E. Konsa;Ezri Konsa Ngoyo;CB;79;24;183;77;Premier League;Aston Villa;RCB;England
227679;A. McDonnell;Adam McDonnell;CDM;59;25;174;72;Premier Division;Bohemians;SUB;Republic of Ireland
227682;G. Lapslie;George Robert Lapslie;CAM, CM;63;24;180;74;League Two;Mansfield Town;SUB;England
227685;Á. Vilhjálmsson;Árni Vilhjálmsson;ST, CF;61;27;180;78;Ligue 2;Rodez;LS;Iceland
227686;K. Anderson;Keshi Anderson;LM;69;27;175;71;Championship;Blackpool;RES;England
227689;K. Mrabti;Abdallah Kerim Mrabti;CAM, RM, ST;72;28;175;75;Jupiler Pro League;Mechelen;SUB;Sweden
227700;R. Gelmi;Roy Gelmi;CB;64;27;188;82;Super League;Winterthur;LCB;Switzerland
227704;R. Tsouka;Ravy Tsouka Dozi;RB, CB;63;27;181;74;Jupiler Pro League;Zulte-Waregem;SUB;Congo
227706;J. Hromada;Jakub Hromada;CDM, CM;72;26;180;76;Fortuna Liga;Slavia Praha;SUB;Slovakia
227732;A. Donis;Anastasios Donis;ST, RM;66;25;178;77;1. Division;APOEL;RAM;Greece
227740;D. Arboleda;Danilo Arboleda Hurtado;CB;70;27;190;83;Pro League;Al Ain;SUB;Colombia
227764;J. Jones;Jodi Jones;RW, CAM;65;24;177;72;League One;Oxford United;SUB;Malta
227766;L. Dvali;Lasha Dvali;CB;66;27;191;80;1. Division;APOEL;LCB;Georgia
227767;J. Solberg;Joackim Olsen Solberg;CB, LB;61;32;191;83;Eliteserien;Mjøndalen;LB;Norway
227772;G. Giménez;Gastón Claudio Giménez;CDM, CM;73;30;188;82;Major League Soccer;Chicago Fire;LDM;Paraguay
227785;C. Guanca;Cristian David Guanca;CAM, RW, ST;75;29;175;72;Pro League;Al Shabab;CAM;Argentina
227787;Kim Jong Woo;김종우 金正友;CM, CAM;67;27;180;73;K League 1;Gwangju;RCM;Korea Republic
227788;An Hyeon Beom;안현범 安铉范;RWB, RM;68;27;179;74;K League 1;Jeju United;RM;Korea Republic
227789;Kim Seung Joon;김승준 金承俊;ST, LM, LW;64;27;180;70;K League 1;Suwon;SUB;Korea Republic
227790;Jeong Seung Hyun;정승현 郑承铉;CB;72;28;188;74;K League 1;Ulsan;RCB;Korea Republic
227791;Lee Tae Hee;이태희 李泰希;RWB, RB, ST;62;30;183;75;K League 1;Daegu;RWB;Korea Republic
227794;C. Verdonk;Calvin Verdonk;LB, CB;67;25;174;69;Eredivisie;NEC;SUB;Netherlands
227796;C. Pulisic;Christian Pulisic;LW, RW, LM;82;23;177;69;Premier League;Chelsea;LW;United States
227803;E. Martínez;Leandro Emmanuel Martínez;LM, RM, CAM;73;28;168;66;Liga Pro;Barcelona Guayaquil;RM;Argentina
227806;D. Barlaser;Daniel Tan Barlaser;CDM;71;25;184;62;Championship;Rotherham United;CDM;England
227813;O. Zinchenko;Oleksandr Zinchenko;LB;79;25;175;64;Premier League;Arsenal;LB;Ukraine
227817;C. Rosel;Carlos Iván Rosel Bermont;RM, LM;63;25;167;65;Liga MX;Juárez;RES;Mexico
227819;Samuel Portugal;Samuel Portugal Lima;GK;73;28;188;80;Liga Portugal;Porto;SUB;Brazil
227835;T. Tekie;Tesfaldet Simon Tekie;CM;67;25;175;65;Eredivisie;Go Ahead Eagles;SUB;Sweden
227836;E. Lindell;Erik Kristian Lindell;RWB, RM;62;26;181;71;Allsvenskan;Degerfors;SUB;Sweden
227837;H. Castegren;Sven Henrik Olof Castegren;CB, RB;63;26;185;62;Ekstraklasa;Lechia Gdańsk;SUB;Sweden
227851;Li Shuai;李帅;LM;64;28;174;68;Super League;Meizhou Hakka;RES;China PR
227854;M. Foulds;Matthew Colin Foulds;LB;62;24;178;75;League Two;Bradford City;LB;England
227855;B. Sabovic;Besard Šabović;CDM, CM;65;24;186;77;Allsvenskan;Djurgården;SUB;Sweden
227859;Jeong Hyun Cheol;정현철 荣炫澈;CDM, CB, CM;65;29;187;72;K League 1;Seoul;RES;Korea Republic
227866;P. Kirkevold;Pål Alexander Kirkevold;ST;64;31;185;90;Eliteserien;HamKam;RS;Norway
227868;C. Dieng;Cheikhou Dieng;LM, ST;64;28;180;66;Ekstraklasa;Zagłębie Lubin;SUB;Senegal
227869;W. Kurtović;William Albin Kurtović;CM, CDM;63;26;190;85;Eliteserien;Sandefjord;RCM;Sweden
227870;A. Södlund;André Södlund;RW, LW;59;25;185;76;Eliteserien;Sandefjord;SUB;Norway
227873;A. Touré;Almamy Touré;CB, RWB;74;26;183;81;Bundesliga;Eintracht Frankfurt;SUB;Mali
227877;R. Pereira de Sa;Roli Pereira de Sa;CM, LM;66;25;177;71;Ligue 2;Sochaux;SUB;France
227878;C. Guy;Callum Anthony Guy;CDM;63;25;178;64;League Two;Carlisle United;CDM;England
227879;M. Abramowicz;Mateusz Abramowicz;GK;59;29;186;82;Ekstraklasa;Miedź Legnica;GK;Poland
227880;C. Stokes;Christopher Martin Thomas Stokes;CB;62;31;184;83;Premiership;Kilmarnock;RES;England
227881;S. McWilliams;Shaun Daniel McWilliams;CDM, CM;64;23;180;69;League Two;Northampton Town;RDM;England
227884;B. Osayi-Samuel;Bright Osayi-Samuel;RB, RM, RW;74;24;175;74;Super Lig;Fenerbahçe;RB;Nigeria
227890;Nuno Santos;Nuno Miguel Gomes dos Santos;LW, LWB, RW;80;27;177;72;Liga Portugal;Sporting CP;LWB;Portugal
227895;K. Twardek;Kristopher Twardek;RM;61;25;186;79;Premier Division;Bohemians;RM;Canada
227900;N. Tripichio;Nicolás Martín Tripichio;RB, CB;72;26;175;68;Liga Profesional;Defensa y Justicia;RB;Argentina
227903;M. Romero;Maximiliano Samuel Romero;ST, LW;70;23;179;72;Liga Profesional;Racing Club;ST;Argentina
227909;J. McCarthy;John McCarthy;GK;64;29;191;82;Major League Soccer;Los Angeles FC;SUB;United States
227911;R. Leal;Randall Enrique Leal Arley;LM, RM;71;25;169;66;Major League Soccer;Nashville SC;RM;Costa Rica
227920;I. Azzaoui;Ismail Azzaoui;RM;67;23;177;72;Eredivisie;Heracles Almelo;SUB;Belgium
227921;M. Pouraliganji;Morteza Pouraliganji;CB, CDM, CM;69;29;187;83;Super League;Shenzhen;LCB;Iran
227927;K. Walker-Peters;Kyle Walker-Peters;RB, LB;78;25;173;62;Premier League;Southampton;RB;England
227928;Nélson Semedo;Nélson Cabral Semedo;RB, RWB;78;28;177;69;Premier League;Wolverhampton Wanderers;RB;Portugal
227929;R. Wintle;Ryan Wintle;CDM, CM;69;25;180;64;Championship;Cardiff City;CDM;England
227932;L. Fröde;Lukas Thomas Fröde;CDM, CB;69;27;192;85;2. Bundesliga;Hansa Rostock;RDM;Germany
227937;Sang Yifei;桑一非;CAM, LM, ST;60;33;175;68;Super League;Wuhan Three Towns;SUB;China PR
227939;J. Kouassi;Jean Evrard Kouassi;LW, ST, RW;72;27;180;82;Super Lig;Fatih Karagümrük;RW;Côte d'Ivoire
227945;S. Findlay;Stuart John Findlay;CB;66;26;191;82;League One;Oxford United;SUB;Scotland
227947;R. Hendry;Regan Hendry;CM;64;24;176;73;League One;Forest Green Rovers;LCM;Scotland
227948;F. Kelleher;Fiacre Blane Kelleher;CB;60;26;190;80;League Two;Colchester United;RES;Republic of Ireland
227949;J. Kerr;Joshua Kerr;CB, RB;56;24;178;70;Premier Division;Bohemians;RB;Scotland
227950;Yeray;Yeray Álvarez López;CB;80;27;182;79;La Liga;Athletic Club;RCB;Spain
227951;J. McCart;Jamie Daniel Mccart;CB;65;25;186;75;Championship;Rotherham United;SUB;Scotland
227953;P. McMullan;Paul James McMullan;RM, RW;64;25;168;68;Premiership;Dundee;RM;Scotland
227961;J. Robson;Jamie Robson;LB, LWB;63;24;173;68;League One;Forest Green Rovers;SUB;Scotland
227963;R. Tumilty;Reghan Tumilty;RWB, RB;60;25;178;70;League Two;Hartlepool United;RWB;Scotland
227966;M. Sarr;Mouhamadou Fallou Mbacke Sarr;GK;62;25;190;80;Serie A;Cremonese;RES;Senegal
227969;Zhao Shi;赵石;GK;52;28;187;73;Super League;Qingdao Hainiu;SUB;China PR
227970;Wang Peng;王鹏;CB, CM;59;29;185;70;Super League;Shijiazhuang Ever Bright;SUB;China PR
227978;M. Mehlem;Marvin Mehlem;CAM, LM;70;24;174;67;2. Bundesliga;Darmstadt 98;LM;Germany
227982;Jang Yun Ho;장윤호 张润镐;CM, CDM;61;25;178;68;K League 1;Jeonbuk Motors;SUB;Korea Republic
227990;Josep Señé;Josep Señé Escudero;CM;70;30;184;77;La Liga 2;Lugo;RCM;Spain
227995;L. Walsh;Liam Walsh;CM, CDM;68;24;168;65;Championship;Swansea City;SUB;England
227997;O. Zanzala;Offrande Jolynold Serge Zanzala;ST;61;25;185;72;League Two;Newport County;SUB;Congo
227998;D. Badji;Dominique Badji;ST, RM;66;29;183;79;Major League Soccer;Cincinnati;SUB;Senegal
228007;Lee Yeong Jae;이영재 李荣载;CM, CDM, CAM;68;27;174;60;K League 1;Sangju Sangmu;LCM;Korea Republic
228009;Lee Gyu Seong;이규성 李明载;CDM, CM;66;28;174;68;K League 1;Ulsan;LDM;Korea Republic
228010;Hwang In beom;황인범 In Beom Hwang;CM, LW, CAM;72;24;177;70;K League 1;Seoul;RES;Korea Republic
228017;Zhang Yuning;张玉宁;ST;67;25;185;80;Super League;Beijing Guoan;ST;China PR
228033;Chi Zhongguo;池忠国;CM, CDM;65;32;174;65;Super League;Beijing Guoan;LCM;China PR
228035;Zhang Wentao;张文涛;CB, ST;60;29;187;85;Super League;Wuhan Three Towns;SUB;China PR
228046;Liang Xueming;梁学铭;CAM, LM;61;26;176;70;Super League;Meizhou Hakka;SUB;China PR
228047;Cao Yongjing;曹永竞;LM, ST;61;25;180;73;Super League;Beijing Guoan;SUB;China PR
228057;L. Vega;Leandro Sebastián Vega;CB, LB;64;26;180;70;Primera Division;Antofagasta;LCB;Argentina
228058;L. Gugganig;Lukas Josef Gugganig;CB, CDM;64;27;191;83;Bundesliga;Rheindorf Altach;LCB;Austria
228061;M. Bali;巴力·买买提伊力;ST, RW;60;31;175;72;Super League;Qingdao Hainiu;RS;China PR
228069;K. Mercado;Kevin Bryan Mercado Mina;LW, LM;66;26;175;75;Liga Pro;LDU Quito;SUB;Ecuador
228072;Qi Tianyu;齐天羽;RM, RB;61;29;182;80;Super League;Shandong Luneng;SUB;China PR
228073;Cheng Yuan;成源;ST;60;27;183;78;Super League;Shandong Luneng;RS;China PR
228074;Cui Wei;崔巍;CDM, CM;56;27;178;59;Super League;Meizhou Hakka;SUB;China PR
228075;Zhou Yuchen;周煜辰;GK;59;26;184;78;Super League;Guangzhou R&F;SUB;China PR
228077;Wang Qiuming;王秋明;CM, CDM;60;29;174;65;Super League;Tianjin Teda;LCM;China PR
228080;F. Passlack;Felix Passlack;RM, RB, CM;70;24;172;70;Bundesliga;Borussia Dortmund;SUB;Germany
228082;D. Burnić;Dženis Burnić;CM, CDM;68;24;180;73;2. Bundesliga;Heidenheim;SUB;Germany
228091;M. Nakkim;Markus Nakkim;CB;64;25;187;77;Eliteserien;HamKam;SUB;Norway
228092;S. Berge;Sander Gard Bolin Berge;CDM, CM;75;24;195;96;Championship;Sheffield United;SUB;Norway
228093;M. Thuram;Marcus Lilian Thuram-Ulien;ST, LM;80;24;192;90;Bundesliga;Borussia Mönchengladbach;ST;France
228106;P. O'Connor;Padhraic John O'Connor;CB;65;24;191;77;League One;Lincoln City;CB;Republic of Ireland
228107;S. McSweeney;Seán McSweeney;ST, CAM;52;24;180;77;Premier Division;Shelbourne;RES;Republic of Ireland
